id,date,source,url,title,content,authors,summary
42,2025-09-30,money.kompas.com,https://money.kompas.com/read/2025/09/30/165309026/potensi-ekonomi-besar-fintech-dan-asuransi-garis-depan-adopsi-ai,"Potensi Ekonomi Besar, Fintech dan Asuransi Garis Depan Adopsi AI","JAKARTA, KOMPAS.com – Indonesia tengah berada di persimpangan penting dalam peta ekonomi digital Asia Tenggara.

Dengan proyeksi kontribusi kecerdasan buatan (AI) global mencapai 15,7 triliun dollar AS dan potensi lokal hingga 10 persen dari Produk Domestik Bruto (PDB) nasional, pemanfaatan AI bukan lagi sekadar opsi teknologi, tetapi peluang ekonomi strategis.

Perusahaan AI-as-a-Service Dyna.Ai secara resmi meluncurkan operasinya di Indonesia.

Baca juga: Lufthansa Pangkas 4.000 Pekerjaan, Andalkan AI untuk Tingkatkan Efisiensi

canva.com Ilustrasi artificial intelligence (AI). canva.com Ilustrasi artificial intelligence (AI).

Mengusung teknologi Agentic AI, yakni jenis AI yang memahami konteks, mengambil keputusan secara mandiri, dan bertindak intuitif, Dyna.Ai menyasar sektor-sektor dengan beban operasional tinggi dan kebutuhan layanan pelanggan yang kompleks, seperti fintech dan asuransi.

“Indonesia pernah tertinggal dalam revolusi industri sebelumnya. Tapi kali ini kita berada di posisi strategis untuk memimpin Revolusi Nasional AI,” ujar Andreas Tjendra, AI National Roadmap Advisor dalam siaran pers, Selasa (30/9/2025).

Ia mengutip proyeksi Bank Dunia bahwa AI bisa menyumbang hingga 10 persen terhadap PDB Indonesia, mengingat besarnya populasi dan percepatan adopsi digital yang terus berlangsung.

Fintech dan asuransi di garis depan adopsi AI

Dari sisi kesiapan sektor keuangan, Wakil Sekretaris Jenderal II Asosiasi Fintech Indonesia (AFTECH), Saat Prihartono, menyatakan bahwa fintech lokal “beyond ready and beyond aligned” untuk mengadopsi AI.

Baca juga: 5.100 Siswa Jawa Barat Belajar AI, Puncaknya di Hackathon Bandung

Namun, ia tak menutup mata terhadap sejumlah kendala.

“Talenta, infrastruktur, dan keterampilan adopsi masih jadi tantangan. Tapi AI punya potensi besar meningkatkan produktivitas, menyederhanakan proses operasional, dan memperkuat keterlibatan pelanggan,” jelasnya.","Kompas Cyber Media, Freepik","Pemanfaatan AI bukan lagi sekadar opsi teknologi, tetapi peluang ekonomi strategis."
43,2025-09-28,tekno.kompas.com,https://tekno.kompas.com/read/2025/09/28/09020087/chatgpt-pulse-dirilis-asisten-ai-yang-bisa-kasih-update-harian-setiap-pagi,"ChatGPT Pulse Dirilis, Asisten AI yang Bisa Kasih Update Harian Setiap Pagi","KOMPAS.com - OpenAI, perusahaan induk chatbot AI ChatGPT, merilis fitur baru bernama ChatGPT Pulse. Fitur ini hadir sebagai asisten AI yang bertugas membantu memberikan update informasi harian kepada penggunanya.

Adapun jenis informasi yang diberikan fitur ChatGPT Pulse cukup beragam. Mulai dari kelanjutan tugas atau proyek/tugas yang sedang dikerjakan, rekomendasi makan malam, atau saran perjalanan.

Semua informasi tersebut, dikemas dalam bentuk kartu visual berisi ringkasan singkat yang bisa diperluas lagi untuk menampilkan detail yang lebih lengkap.

OpenAI menyebut, fungsi ini dihadirkan sebagai bentuk “personalized research and timely updates"" atau riset yang dipersonalisasi dan pembaruan tepat waktu yang muncul secara berkala.

Baca juga: ChatGPT Go Resmi Hadir di Indonesia, Harga Langganan Lebih Murah

Sederhananya, ini merupakan kondisi di mana ChatGPT kini tidak lagi dibuat ""bekerja"" dengan menunggu perintah si pengguna, melainkan menjadikannya lebih proaktif dengan membiarkan asisten AI memilih informasi mana yang akan disajikan.

Cara kerja ChatGPT Pulse

Seperti disinggung di atas, ChatGPT Pulse mampu memberikan update informasi harian yang relevan kepada penggunanya.

Informasi ini bisa ditampilkan karena Pulse bekerja dengan melakukan riset otomatis dari riwayat percakapan (chat) pengguna atau preferensi yang sudah disimpan di aplikasi ChatGPT.

Apabila pengguna memberikan akses ChatGPT ke aplikasi Gmail dan Google Calendar, maka fitur Pulse bisa menambahkan update informasi dengan konteks yang lebih relevan.

Contoh pemberitahuan yang ditampilkan, yaitu seperti membuat draft agenda rapat, memberi pengingat saat ada acara ulang tahun, menyarankan restoran saat berada di kota lain, dan lain sebagainya.

Baca juga: Studi: ChatGPT Lebih Sering Dipakai untuk Urusan Pribadi Ketimbang Pekerjaan

Nantinya, AI akan memberikan update informasi tersebut saat pagi hari dalam bentuk kartu visual, sebagaimana dihimpun KompasTekno dari media teknologi Arstechnica, Minggu (28/9/2025).

OpenAI Tampilan antarmuka (UI) fitur ChatGPT Pulse, fitur baru OpenAI yang dirancang sebagai asisten AI pengguna yang bisa memberikan update informasi harian secara otomatis di setiap pagi. Tampilan antarmuka (UI) fitur ChatGPT Pulse, fitur baru OpenAI yang dirancang sebagai asisten AI pengguna yang bisa memberikan update informasi harian secara otomatis di setiap pagi.

OpenAI sendiri menyebut mekanisme ini sebagai bentuk “asynchronous research.” Secara sederhana, bentuk ini menjadikan model AI melakukan riset di latar belakang selama semalam menggunakan metode tradisional, lalu menyajikan hasilnya secara otomatis pada pagi hari.

Update yang diberikan Pulse juga diatur agar hanya muncul satu kali dan akan menghilang setelah 24 jam, kecuali jika pengguna memutuskan menyimpan informasi tersebut.

Jika dari informasi yang disajikan tersebut ada pertanyaan lanjutan, maka pemberitahuan tersebut akan berubah menjadi chat standar seperti di dalam aplikasi.

Baca juga: Nvidia-OpenAI Gelontorkan Rp 1.650 Triliun Bangun Pusat Data AI Raksasa

Hal lain yang bisa dilakukan pengguna yaitu memberi umpan balik dengan tombol jempol naik atau turun. Selain itu, ada tombol “curate” untuk meminta AI memberikan topik tertentu yang dirasa lebih sesuai dengan kebutuhan pengguna.

Arah ChatGPT ke depan

Dirilisnya fitur ChatGPT Pulse disebut menjadi bagian dari strategi besar OpenAI yang ingin beralih menuju konsep ""Agentic AI"". Konsep ini merujuk pada kondisi di mana model AI bertindak lebih mandiri dalam batasan tertentu, dan tidak lagi menunggu perintah (prompt) si pengguna.","Kompas Cyber Media, Marsha Bremanda, Reska K. Nistanto, Reuters",ChatGPT Pulse membantu memberikan update informasi harian kepada penggunanya setiap pagi. Informasi apa saja yang bisa disajikan?
44,2025-09-28,nasional.kompas.com,https://nasional.kompas.com/read/2025/09/28/00223341/menlu-di-dewan-keamanan-pbb-penggunaan-ai-harus-untuk-kemanusiaan,Menlu di Dewan Keamanan PBB: Penggunaan AI Harus untuk Kemanusiaan,"JAKARTA, KOMPAS.com - Menteri Luar Negeri RI, Sugiono, menekankan bahwa manusia harus tetap memegang kendali utama atas kecerdasan buatan (AI), yang seharusnya digunakan untuk kepentingan kemanusiaan, bukan untuk menghancurkan.

Hal ini disampaikan Sugiono dalam debat Dewan Keamanan PBB tentang AI dan pengaplikasiannya dalam militer dan keamanan, di New York, Amerika Serikat, Kamis (25/9/2025).

Baca juga: Menlu Sugiono di Forum G20: Perdamaian Fondasi Pembangunan Berkelanjutan

Menurut Sugiono, akan ada kemungkinan malapetaka ketika AI menjadi alat propaganda kepentingan yang bersifat konflik.

""Kemudian Indonesia menyampaikan bahwa kita tetap harus manusia harus tetap menjadi master dan tidak diperbudak ataupun diatur oleh AI,"" kata Sugiono dalam keterangan videonya, Sabtu (27/9/2025).

Sugiono mengatakan, manusia harus tetap memegang kendali utama pemanfaatan AI. Manusia harus menjadi subyek, bukan menjadi obyek, sehingga penggunaan akal imitasi ini berorientasi pada kemanusiaan.

""Kita juga menekankan pentingnya tata kelola multilateral yang inklusif dalam rangka mencerminkan kepentingan seluruh negara dalam kaitan dengan penggunaan AI ini,"" kata Sugiono.

Dia mengatakan, posisi AI saat ini berkembang pesat sehingga memiliki dua mata pisau yang bisa menguntungkan sekaligus membahayakan.

Sebab itu, dia menekankan bahwa kepentingan untuk mensejahterakan manusia adalah pilihan yang paling baik dalam penggunaan AI.

""Indonesia menyampaikan posisinya bahwa perkembangan teknologi artificial intelligence yang berkembang dengan sangat pesat ini selain merupakan suatu kebaikan atau keuntungan, juga memiliki sisi lain yang bisa membahayakan ataupun dipergunakan oleh negara-negara untuk kepentingan-kepentingan di luar kepentingan yang mensejahterakan manusia,"" tutur dia.","Kompas Cyber Media, Singgih Wiryono, Dita Angga Rusiana, Antara Kuntum Riswan","Menteri Luar Negeri RI, Sugiono, menegaskan pentingnya AI untuk kemanusiaan dalam debat Dewan Keamanan PBB. Simak informasinya!"
45,2025-09-27,money.kompas.com,https://money.kompas.com/read/2025/09/27/162547326/perusahaan-bakal-terapkan-ai-di-kedai-kopi-petinggi-starbucks-mengundurkan,"Perusahaan Bakal Terapkan AI di Kedai Kopi, Petinggi Starbucks Mengundurkan Diri","JAKARTA, KOMPAS.com - Salah seorang petinggi Starbucks, yakni Chief Technology Officer, Deb Hall Lefevre menyampaikan pengunduran diri dari perusahaan pada Senin (22/9/2025) lalu.

Pengunduran diri Lefevre ini hampir bersamaan saat Starbucks mengumumkan pemangkasan besar-besaran pada peran korporat di perusahaan pada Jumat (26/9/2025).

Dilansir Reuters, Sabtu (27/9/2025), pengunduran diri Lefevre disampaikan lewat memo internal kepada staf perusahaan.

Baca juga: Usai Umumkan PHK 900 Karyawan, Starbucks Ungkap Rencana Ekspansi di 2026

Dalam memo yang sama juga dikabarkan bahwa manajemen menunjuk Ningyu Chen yang sebelumnya merupakan wakil presiden senior teknologi pengalaman global untuk menggantikan posisi Lefevre secara sementara.

""Prioritas teknologi kami tidak berubah. Kami berfokus pada pekerjaan teknologi yang dibutuhkan untuk mewujudkan misi 'Kembali ke Starbucks',"" demikian tulis memo tersebut.

Lefevre sendiri merupakan mantan eksekutif McDonald's yang direkrut Starbucks pada Mei 2022 untuk meningkatkan sistem layanan drive-through, pemesanan seluler, dan lainnya.

Masih dalam memo yang sama, disebutkan Lefevre telah berencana melakukan pensiun.

Baca juga: Starbucks PHK 900 Karyawan, Imbas Penutupan Gerai dan Turunnya Penjualan

Ganti karyawan dengan AI

CEO Starbucks Brian Niccolo pada Jumat membuat pernyataan mendorong perombakan teknologi di kedai-kedai untuk membuat tenaga kerja lebih efisien.

Efisiensi itu menjadi bagian dari strategi restrukturisasi untuk menghidupkan kembali penjualan Starbucks yang lesu setelah enam kuartal berturut-turut mengalami penurunan.","Kompas Cyber Media, Dian Erika Nugraheny, Teuku Muhammad Valdy Arief, Pexels Dom J",Pengunduran diri Lefevre ini hampir bersamaan saat Starbucks mengumumkan pemangkasan besar-besaran pada peran korporat di perusahaan.
46,2025-09-26,www.kompas.com,https://www.kompas.com/tren/read/2025/09/26/193000865/partai-politik-di-jepang-usul-ai-jadi-pemimpin-partai-usai-kalah-pemilu,Partai Politik di Jepang Usul AI jadi Pemimpin Partai Usai Kalah Pemilu,"KOMPAS.com - Salah satu partai politik di Jepang berencana menjadikan kecerdasan buatan (AI) sebagai pemimpin partainya.

Partai tersebut adalah partai baru Path to Rebirth. Mereka berencana untuk menunjuk chatbot penguin sebagai pemimpin AI mereka. Hal itu mereka sampaikan pada pertengahan September 2025 lalu.

Rencana ini berangkat dari hasil pemilu di wilayah tersebut yang ternyata menunjukkan hasil mengecewakan di mana partai tidak mendapat kursi sama sekali di pemerintahan.

Koki Okumura (25) yang memenangkan pemilihan pemimpin partai Path to Rebith justru berniat menyerahkan kepemimpinan partai kepada AI.

“Pemimpin baru akan berupa AI. Partai akan mempercayakan pengambilan keputusan kepada AI,” ujar Okumura yang juga merupakan spesialis dalam riset AI melalui pengumumannya dalam konferensi pers di Minato Ward, Tokyo, Rabu (27/8/2025).

Baca juga: 12 Prompt AI Gabungkan Foto Masa Kecil dan Sekarang, Gratis dan Bisa Lewat HP

AI pimpin pengambilan keputusan partai

Ide mengenai AI yang akan menjabat sebagai pemimpin partai tersebut diusulkan oleh kandidat pemimpin partai terpilih, Koki Okumura, yang merupakan seorang mahasiswa dari Universitas Kyoto.

Okumura menjelaskan walau terpilih sebagai pemimpin partai, ia akan tetap meminta AI yang memimpin partai tersebut. Sedangkan, Okumura akan berperan sebagai asistennya.

Okumura merencakanan AI tersebut nantinya akan berbentuk penguin, yang dibuat sebagai wujud penghormatan kepada masyarakat Jepang yang sangat mencintai hewan.

Baca juga: Tren Edit Foto dengan AI, Pakar Siber Ingatkan Risikonya: Termasuk Kemungkinan Masuk Dark Web

AI tersebut nantinya akan mengambil alih proses pengambilan keputusan terkait operasional partai.

“Saya percaya AI memiliki potensi untuk mencapai sesuatu dengan presisi dan keakuratan lebih tinggi dibanding manusia. Dengan penggunaan AI, pengambilan keputusan dapat tetap mempertimbangkan suara-suara yang sebelumnya mungkin sering diabaikan. Hal ini juga berpotensi menciptakan lingkungan partisipasi politik yang lebih inklusif dan manusiawi,” kata Okumura, dikutip dari CNN, Jumat (19/9/2025)

Sementara itu, alasan mengapa ia tetap harus menjabat sebagai pemimpin partai sebab pemilu di Jepang mengharuskan kandidatnya adalah seorang warga negara Jepang.

“Secara hukum, wakil partai harus berupa orang nyata. Jadi secara formal, manusia tetap menjabat sebagai wakil partai,” kata Okumura.

Baca juga: Psikolog Sebut Ada Manfaat Ikuti Tren Foto AI Gabungan Masa Kecil dan Sekarang, tapi...

Belum pasti kapan AI mulai menjabat

Sementara itu, saat ini belum ada waktu pasti kapan AI tersebut akan mulai 'menjabat'. Okumura menyebut bahwa komite persiapan sedang dibentuk. Penampilan penguin itu juga belum diungkapkan.

Menurut situs web, partai tersebut memiliki keyakinan bahwa siapapun yang tertarik pada politik harus memiliki kesempatan.

Pendiri partai Path to Rebith, Shinji Ishimaru, sekaligus pemimpin partai sebelum ia mengundurkan diri, mendirikan partai tersebut pada Januari 2025.","Kompas Cyber Media, Fatimah Az Zahra, Resa Eka Ayu Sartika, Chatgpt","Partai baru Jepang, Path to Rebirth, berencana menjadikan AI berbentuk penguin sebagai pemimpin simbolisnya setelah gagal meraih kursi dalam pemilu."
47,2025-09-25,www.kompas.com,https://www.kompas.com/global/read/2025/09/25/203725670/rusia-dukung-seruan-trump-larang-senjata-biologis-global,Rusia Dukung Seruan Trump Larang Senjata Biologis Global,"MOSKWA, KOMPAS.com - Rusia menyatakan dukungan atas seruan Presiden Amerika Serikat (AS) Donald Trump yang memberlakukan larangan global untuk penggunaan senjata biologis.

Juru bicara Kremlin Dmitry Peskov pada Kamis (25/9/2025) menyebut usulan Trump sebagai “seruan yang sangat penting” dan “inisiatif yang brilian”.

“Secara alami, pihak Rusia siap untuk berpartisipasi dalam proses pelarangan semacam itu, pelarangan umum terhadap senjata biologis, dan tentu saja, akan baik jika hal ini dapat diformalkan, sekali lagi di tingkat internasional,” ujar Peskov sebagaimana yang dilansir dari Reuters pada Kamis (25/9/2025).

Baca juga: Korea Utara Tuding AS Buat Senjata Biologis di Ukraina

Sebelumnya, dalam pidatonya di Perserikatan Bangsa-Bangsa (PBB) pada Selasa (23/9/2025), Trump menyerukan larangan menyeluruh atas pengembangan senjata biologis.

Ia juga mengusulkan agar Kecerdasan Buatan (Artificial Intelligence/AI) dapat dimanfaatkan untuk memverifikasi kepatuhan antarnegara.

Trump mengatakan, “Saya mengajak setiap negara untuk bergabung dengan kami dalam mengakhiri pengembangan senjata biologis untuk selamanya.”

Baca juga: Rusia Akan Angkat Klaim Kepemilikan Laboratorium Senjata Biologis AS di Ukraina pada Pertemuan PBB","Kompas Cyber Media, Shintaloka Pradita Sicca, Shutterstock",Rusia menyambut baik seruan Presiden AS Donald Trump untuk melarang senjata biologis secara global dalam forum PBB.
48,2025-09-25,money.kompas.com,https://money.kompas.com/read/2025/09/25/121738626/indonesia-bakal-terbitkan-dua-perpres-ai-sekaligus-apa-isinya,"Indonesia Bakal Terbitkan Dua Perpres AI Sekaligus, Apa Isinya ?","JAKARTA, KOMPAS.com - Wakil Menteri Komunikasi dan Digital (Wamenkomdigi) Nezar Patria mengatakan, pemerintah saat ini sedang menyiapkan peraturan presiden (perpres) yang mengatur pemanfaatan kecerdasan buatan atau artificial intelligence (AI).

Keduanya, yakni perpres peta jalan AI nasional dan perpres tentang panduan keamanan dalam pemanfaatan AI.

Saat ini, kedua aturan hukum itu sedang difinalisasi oleh kementerian terkait.

""Sudah finalisasi ya, kita sudah mendiskusikan dengan sejumlah stakeholder dan saat ini sedang disusun untuk menuju ke Peraturan Presiden gitu,"" ujar Nezar usai menghadiri workshop pemanfaatan AI untuk jurnalistik di Jakarta, Kamis (24/9/2025).

Baca juga: Tips Karier dari Bill Gates untuk Gen Z di Tengah Gempuran AI

""Nanti ada dua dokumen yang akan disiapkan, satu, dokumen Buku Putih Peta Jalan AI Nasional yang akan menjadi Perpres. Lalu kemudian juga Perpres untuk mengukuhkan panduan keamanan dan keselamatan dalam penggunaan dan pengembangan AI,"" jelasnya.

Kementerian Komdigi sendiri menargetkan kedua rancangan perpres itu sudah bisa masuk tahap harmonisasi hukum pada akhir September 2025.

Kedua aturan rencananya akan diproses secara serentak.

""Jadi nanti akan ada harmonisasi, akan ada penelitian-penelitian lagi terutama dalam soal pengaturannya agar dia tidak kontradiktif dengan peraturan-peraturan yang lain,"" ungkap Nezar.

Ia menambahkan, keberadaan peta jalan pemanfaatan dan pengembangan AI di Indonesia sangat penting.

Ke depannya, pemerintah ingin agar masyarakat tidak hanya menjadi pengguna dari kecerdasan buatan, melainkan bisa menjadi developer yang mampu menghasilkan program AI untuk masa depan.

""Lewat peta jalan diharapkan Indonesia jangan hanya sebagai user, tapi juga deployer sekaligus developer. Bisa memastikan kemandirian AI yang dihasilkan anak bangsa,"" tambahnya.

Baca juga: 5 Jenis Pekerjaan yang Diprediksi Hilang pada 2030 Akibat AI","Kompas Cyber Media, Dian Erika Nugraheny, Erlangga Djumena, Kompas.Com Dian Erika","Pemerintah siapkan perpres untuk pemanfaatan kecerdasan buatan, dorong Indonesia jadi developer AI."
49,2025-09-25,www.kompas.com,https://www.kompas.com/sains/read/2025/09/25/070000423/bekerja-dengan-ai-membuat-orang-lebih-mudah-curang-,Bekerja dengan AI Membuat Orang Lebih Mudah Curang?,"KOMPAS.com - Kecerdasan buatan (AI) semakin banyak digunakan untuk membantu pekerjaan manusia. Namun, sebuah studi terbaru justru menemukan sisi gelapnya: bekerja dengan AI membuat orang lebih cenderung untuk berbuat curang.

Penelitian internasional yang dilakukan oleh Max Planck Institute for Human Development, University of Duisburg-Essen, dan Toulouse School of Economics ini melibatkan 13 eksperimen dengan lebih dari 8.000 partisipan. Hasilnya, muncul pola jelas bahwa ketika tugas “didelegasikan” ke AI, batasan etika manusia jadi lebih longgar.

“Menggunakan AI menciptakan jarak moral yang nyaman antara orang dan tindakannya. Itu bisa membuat mereka meminta sesuatu yang tidak akan mereka lakukan sendiri, atau bahkan minta dari manusia lain,” jelas Zoe Rahwan, salah satu penulis studi.

Baca juga: 32 Cara AI Bisa “Ngawur”, Mirip Gangguan Mental pada Manusia

AI Menciptakan “Jarak Moral”

Dalam psikologi, ada konsep moral distance atau jarak moral: semakin jauh kita dari sebuah tindakan, semakin mudah kita membenarkan perilaku yang keliru. AI menjadi semacam perantara yang memperlebar jarak itu.

Contoh nyata terlihat dalam eksperimen sederhana yang disebut die-roll task. Peserta melempar dadu dan melaporkan hasilnya. Angka lebih tinggi berarti hadiah lebih besar. Normalnya, 95% peserta melapor jujur. Namun, ketika pelaporan dilakukan lewat AI, tingkat kejujuran menurun drastis:

75% jujur dengan aturan eksplisit,

50% jujur dengan model pembelajaran,

hanya 16% jujur ketika menggunakan pengaturan tujuan samar seperti “maksimalkan keuntungan”.

“Studi kami menunjukkan orang lebih bersedia terlibat dalam perilaku tidak etis ketika bisa mendelegasikannya ke mesin – apalagi kalau tidak perlu mengatakannya secara langsung,” kata Nils Köbis, penulis utama penelitian.

Baca juga: Jika AI Memiliki Kehendak Bebas, Siapa yang Tanggung Jawab Kalau ada Kesalahan?

Ketika AI Lebih Patuh daripada Manusia

Menariknya, eksperimen juga membandingkan manusia dan AI sebagai pelaksana perintah. Ketika diberi instruksi jujur, baik manusia maupun AI menuruti lebih dari 96% kasus. Tetapi saat diminta untuk secara terang-terangan curang, hasilnya mencengangkan:

Dalam tugas dadu, manusia mau curang hanya 42%, sedangkan AI menuruti hingga 93%.

Dalam simulasi pajak, manusia menuruti 26%, sedangkan AI 61%.

Para peneliti menyimpulkan bahwa AI tidak memiliki “rem moral” seperti manusia. Bagi mesin, perintah adalah perintah.

Baca juga: Studi Ungkap AI Punya Bias seperti Manusia, Tidak Selalu Benar

Mengapa Guardrails Belum Cukup

Peneliti juga menguji “pagar pengaman” seperti aturan sistem, peringatan etika, atau larangan eksplisit untuk curang. Hasilnya? Sebagian besar tidak efektif.

Intervensi paling kuat justru datang dari prompt sederhana yang ditulis pengguna sendiri: “tolong jangan curang dalam tugas ini.” Itu memang efektif menekan tingkat kecurangan, tetapi jelas tidak bisa diandalkan. Seperti yang dikatakan Iyad Rahwan, direktur Center for Humans and Machines,

“Temuan kami menunjukkan perlunya pengembangan pagar pengaman teknis dan kerangka regulasi baru. Lebih dari itu, masyarakat harus berani menghadapi pertanyaan: apa artinya berbagi tanggung jawab moral dengan mesin?”

Penelitian ini menekankan bahwa desain antarmuka AI sangat menentukan apakah pengguna terdorong untuk jujur atau curang.

Karena itu, peneliti menyarankan tiga langkah praktis:

Membuat keputusan manusia tetap terlihat dan bisa ditelusuri.

Membatasi opsi tujuan samar yang bisa disalahgunakan.

Menetapkan default AI yang menolak hasil merugikan, tanpa harus mengandalkan pengguna menulis “jangan curang”.

Baca juga: Manusia Bisa Jatuh Cinta Pada AI, Ini Bahayanya

Delegasi Bukan Berarti Lepas Tanggung Jawab

Eksperimen ini memang berbasis simulasi, tapi para ilmuwan menegaskan efeknya nyata dan konsisten. Dalam kehidupan sehari-hari, AI kini ikut mengatur email, harga, pajak, hingga postingan media sosial.

Delegasi memang membuat hidup lebih efisien, tetapi tidak boleh menghapus tanggung jawab moral. Ketika tugas berpindah dari tangan manusia ke mesin, lebih banyak orang melewati batas etika – terutama jika bisa bersembunyi di balik “tujuan samar”.

Peneliti menegaskan, jawabannya bukan sekadar peringatan atau filter, melainkan kombinasi: antarmuka yang lebih baik, aturan default yang kuat, audit aktif, dan kejelasan siapa yang bertanggung jawab atas apa.

“Delegasi tidak menghapus kewajiban, hanya membuatnya kabur. Studi ini membawa kita kembali pada fokus: bagaimana memastikan etika tetap hadir dalam era AI,” tulis para peneliti dalam makalah yang dipublikasikan di Nature.

Baca juga: China Ciptakan AI yang Mampu Mengambil Keputusan Sendiri","Kompas Cyber Media, Thomas Fuller Sopa Images Via Getty Images","Studi terbaru ungkap: bekerja dengan AI membuat orang lebih mudah curang, terutama saat perintahnya samar dan berbasis keuntungan."
50,2025-09-24,tekno.kompas.com,https://tekno.kompas.com/read/2025/09/24/15010007/bukan-cuma-satu-inikah-deretan-gadget-chatgpt-pengganti-smartphone-,"Bukan Cuma Satu, Inikah Deretan Gadget ChatGPT Pengganti Smartphone?","KOMPAS.com - OpenAI, induk perusahaan di balik chatbot AI populer ChatGPT disinyalir tidak hanya menyiapkan satu gadget pengganti smartphone saja, tetapi ada beberapa sekaligus.

Bocoran terbaru menyebut, perusahaan yang dikepalai oleh Sam Altman ini disinyalir tengah menyiapkan empat perangkat berbeda yang berpotensi menjadi pengganti smartphone.

Menurut laporan outlet media The Information, keempat gadget tersebut adalah speaker pintar, kacamata pintar, perekam suara digital, dan perangkat wearable berbentuk pin.

Keempat gadget ini konon akan ditenagai model kecerdasan buatan yang sama dengan ChatGPT.

Sumber dalam informasi ini menyebut, OpenAI berencana untuk merilis seluruh perangkat tersebut pada akhir 2026 atau awal 2027 mendatang.

Adapun laporan ini sebenarnya melanjutkan kabar sebelumnya yang muncul pada Februari 2025 lalu, saat Altman diwawancara outlet media Nikkei Asia.

Saat itu, Altman mengungkapkan bahwa dirinya ingin menghadirkan gadget berbasis kecerdasan buatan (AI) yang bisa menggantikan fungsi ponsel pintar.

Baca juga: ChatGPT dan Gemini Juara Kompetisi Pemrograman Dunia, Skor Sempurna Kalahkan Manusia

Altman meyakini, dengan memanfaatkan AI generatif, gadget pengganti smartphone tersebut bisa membuat interaksi antara manusia dengan teknologi menjadi lebih sederhana.

Jadi, alih-alih harus mengetik atau menatap layar, pengguna digadang-gadang cukup mengeluarkan perintah suara dan nantinya perangkat akan memberikan respons secara otomatis.

Speaker pintar tanpa layar

OpenAI Jony Ive (kiri) dan Sam Altman (kanan). Jony Ive (kiri) dan Sam Altman (kanan).

Salah satu gadget pertama yang kabarnya sedang dipertimbangkan OpenAI untuk dikembangkan adalah speaker pintar tanpa layar.

Laoran The Information mengungkap, gadget ini dikembangkan bersama dengan mantan Chief Design Officer Apple, Jony Ive. Ia merupakan seseorang yang dikenal sebagai ""otak"" di balik desain iPhone, iMac, dan Apple Watch.

Sumber menyebut, pada bulan Mei, Altman sendiri pernah mengatakan bahwa ia bertekad untuk menciptakan sebuah ""keluarga perangkat"" yang ia kembangkan bersama dengan Jony Ive.

Sumber menyebut, OpenAI bahkan sudah menjalin kontrak kerja sama dengan perusahaan Luxshare dan juga mendekati Goertex.

Keduanya merupakan perusahaan perakit produk Apple yang juga memasok komponen seperti modul speaker bagi jajaran perangkat AI mereka di masa mendatang.","Kompas Cyber Media, Marsha Bremanda, Yudha Pratomo, Dig.Watch","Sumber dalam informasi ini menyebut, OpenAI berencana untuk merilis semua perangkat tersebut pada akhir 2026 atau awal 2027 mendatang."
51,2025-09-24,money.kompas.com,https://money.kompas.com/read/2025/09/24/111900926/google--90-persen-pegawai-sektor-teknologi-pakai-ai-untuk-kerja,Google: 90 Persen Pegawai Sektor Teknologi Pakai AI untuk Kerja,"NEW YORK, KOMPAS.com - Mayoritas pekerja industri teknologi menggunakan kecerdasan buatan alias artificial intelligence (AI) dalam pekerjaan seperti menulis dan memodifikasi kode.

Hal ini terungkap dalam studi terbaru yang dilakukan Google.

Dikutip dari CNN, Rabu (24/9/2025), laporan studi ini berasal dari divisi penelitian DORA Google dan berdasarkan 5.000 tanggapan dari para profesional teknologi di seluruh dunia.

Baca juga: Wall Steet Melemah, Investor Ragu Soal Kelanjutan Penguatan AI

WIKIMEDIA COMMONS/JERNEJ FURMAN Ilustrasi kecerdasan buatan atau artificial intelligence (AI). WIKIMEDIA COMMONS/JERNEJ FURMAN Ilustrasi kecerdasan buatan atau artificial intelligence (AI).

Hasilnya, ditemukan bahwa 90 persen responden menggunakan AI dalam pekerjaan mereka, naik dari 14 persen pada tahun lalu.

Temuan ini muncul ketika kebangkitan AI telah memicu campuran kekhawatiran, sensasi, dan janji tentang bagaimana teknologi tersebut dapat memengaruhi pekerjaan dan ekonomi.

CEO Anthropic Dario Amodei menjadi berita utama pada Mei 2025 lalu, ketika dia mengatakan AI dapat menyebabkan lonjakan pengangguran.

Sentimen ini kemudian diredam oleh para profesional industri teknologi lainnya.

Baca juga: Dorong Bisnis Naik Kelas lewat Dukungan AI, Dewaweb Gelar SCALECON AI 2025

Namun demikian, beberapa data menunjukkan bahwa semakin sulit bagi pekerja tingkat pemula untuk menemukan pekerjaan di bidang rekayasa perangkat lunak, tren yang muncul di tengah gelombang PHK di industri teknologi.

Google adalah salah satu dari banyak perusahaan yang ingin memanfaatkan peralihan ke pengembangan perangkat lunak yang dibantu AI.

Google menawarkan perangkat lunak mulai dari gratis hingga 45 dollar AS per bulan untuk membantu pembuatan kode dan penerapan agen yang dapat menangani tugas pengembangan perangkat lunak.

Google pun menghadapi persaingan yang ketat, tidak hanya dari para pesaing seperti Microsoft, OpenAI, dan Anthropic, tetapi juga dari perusahaan rintisan pengkodean AI seperti Replit dan Anysphere.","Kompas Cyber Media, Sakina Rakhma Diah Setiawan, Shutterstock, Wikimedia Commons Jernej Furman",Mayoritas pekerja industri teknologi menggunakan kecerdasan buatan alias artificial intelligence (AI) dalam pekerjaan.
